Quarter,Category,Name,End Amount,End Cost
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
20222,21.36,"Шкаф деревянный для документов, купе, 80х38х75, альп. дуб",1,4962.79
